DateTime,PitchVelocityRadsPerS,RollVelocityRadsPerS,YawVelocityRadsPerS,PitchDegrees,RollDegrees,MagHeadingDegrees,LatitudeDegrees,LongitudeDegrees,ZAltitudeFtAgl,YVelocityNEDFrameMs,ZVelocityNEDFrameMs,XVelocityNEDFrameMs
09.54.30.781589,0.5492692,1.742983,1.301754,-34.8349,1.701298,193.5523,47.50031,-122.2167,9.508984,6.185476,-0.5459412,-4.724581
09.54.30.819592,0.7170389,1.743315,1.447185,-33.42909,3.18434,197.0689,47.50031,-122.2167,9.602355,5.966705,-0.7610292,-4.968888
09.54.30.854594,0.8729505,1.738318,1.583995,-31.75729,4.581542,200.9871,47.50031,-122.2167,9.725029,5.716544,-0.9951005,-5.188993
09.54.30.918597,1.173035,1.725405,1.811564,-27.87145,7.160172,209.4404,47.50031,-122.2167,10.04688,5.17133,-1.476637,-5.50277
09.54.30.952599,1.30466,1.680952,1.904406,-25.72931,8.356649,213.8903,47.50031,-122.2167,10.24292,4.903277,-1.702899,-5.593762
09.54.31.020603,1.51376,1.558623,2.070396,-21.21911,10.58699,223.1876,47.5003,-122.2167,10.7047,4.384223,-2.162074,-5.655451
09.54.31.057605,1.59751,1.412128,2.155577,-18.83447,11.53118,228.1994,47.5003,-122.2167,10.97381,4.16423,-2.345845,-5.64057
09.54.31.095607,1.665536,1.234753,2.246173,-16.38441,12.27414,233.5009,47.5003,-122.2167,11.26922,3.961234,-2.528029,-5.595834
09.54.31.138610,1.70528,0.982405,2.346507,-13.92297,12.67447,239.096,47.50029,-122.2167,11.58674,3.789923,-2.671246,-5.540548
09.54.31.183612,1.723496,0.7062046,2.464887,-11.39434,12.68399,245.201,47.50029,-122.2167,11.93631,3.642036,-2.800765,-5.465132
09.54.31.237616,1.725451,0.4422156,2.608454,-8.803743,12.3098,251.9002,47.50029,-122.2167,12.31718,3.525285,-2.901918,-5.374848
09.54.31.289619,1.689595,0.1203004,2.785591,-6.171962,11.38437,259.3982,47.50029,-122.2167,12.73004,3.437226,-2.946209,-5.296506
09.54.31.340621,1.622924,-0.1884409,2.987561,-3.568186,9.935661,267.6497,47.50029,-122.2167,13.16123,3.383641,-2.937812,-5.227407
09.54.31.380624,1.51917,-0.5053161,3.22973,-1.058685,7.953932,276.6772,47.50029,-122.2167,13.59757,3.348279,-2.875377,-5.185668
09.54.31.421626,1.403124,-0.7726802,3.499423,1.251675,5.739347,285.9495,47.50028,-122.2167,14.00233,3.331426,-2.761022,-5.175076
09.54.31.462628,1.254064,-1.01242,3.80576,3.405604,3.346768,295.7516,47.50028,-122.2167,14.38252,3.30692,-2.626404,-5.191336
09.54.31.500631,1.090409,-1.222221,4.145533,5.431883,0.9078419,306.1185,47.50028,-122.2167,14.73438,3.270937,-2.475227,-5.233906
09.54.31.539633,0.8915363,-1.371623,4.516109,7.297921,-1.36246,317.0503,47.50028,-122.2167,15.06022,3.210802,-2.351612,-5.284525
09.54.31.576635,0.681349,-1.498877,4.908478,9.021895,-3.387509,328.6722,47.50027,-122.2167,15.36476,3.120301,-2.241372,-5.343788
09.54.31.619637,0.4608978,-1.605478,5.305671,10.5835,-5.075037,340.912,47.50027,-122.2167,15.6502,2.999213,-2.159732,-5.396194
09.54.31.661640,0.1929963,-1.554926,5.729769,11.91797,-6.097199,354.4828,47.50027,-122.2167,15.93623,2.867649,-2.119088,-5.424429
09.54.31.706642,-0.07170051,-1.473983,6.122585,12.886,-6.365948,9.179516,47.50027,-122.2167,16.22316,2.713658,-2.110872,-5.432629
09.54.31.751645,-0.344943,-1.257501,6.492398,13.28638,-5.618284,25.22165,47.50027,-122.2167,16.51781,2.574754,-2.120132,-5.418
09.54.31.798648,-0.5829015,-1.03606,6.835711,12.90346,-4.008831,42.44737,47.50026,-122.2167,16.82211,2.43907,-2.153333,-5.381159
09.54.31.842650,-0.7985336,-0.7248042,7.142991,11.49632,-1.591767,60.8281,47.50026,-122.2167,17.13458,2.345087,-2.160961,-5.339036
09.54.31.889653,-0.9482476,-0.4066887,7.400141,9.00781,1.174625,79.76097,47.50026,-122.2167,17.4471,2.280811,-2.164534,-5.299571
09.54.31.940656,-1.026021,-0.1040224,7.590173,5.491767,3.827582,99.18106,47.50026,-122.2167,17.76155,2.246459,-2.146758,-5.283518
09.54.31.985658,-1.041124,0.189117,7.670043,1.103159,5.974529,119.168,47.50026,-122.2167,18.07668,2.229312,-2.082653,-5.309696
09.54.32.037661,-0.9914157,0.4654082,7.652018,-3.615119,7.226127,138.9673,47.50026,-122.2167,18.37773,2.189304,-1.987807,-5.382512
09.54.32.082664,-0.8831517,0.7351326,7.541583,-8.265225,7.537518,159.0102,47.50025,-122.2167,18.66937,2.093698,-1.878908,-5.485187
09.54.32.133667,-0.729339,0.98682,7.359501,-12.2485,6.974433,178.6039,47.50025,-122.2167,18.94487,1.931725,-1.791941,-5.583622
09.54.32.169669,-0.5240679,1.113965,6.822176,-15.24321,5.703022,197.4618,47.50025,-122.2167,19.21737,1.657797,-1.735934,-5.626747
09.54.32.203671,-0.3418714,1.187941,6.344589,-17.08812,4.153363,214.2194,47.50024,-122.2167,19.47566,1.384001,-1.747462,-5.617148
09.54.32.240673,-0.1588979,1.096523,5.895836,-17.94919,2.353904,228.9558,47.50024,-122.2167,19.72305,1.151603,-1.787471,-5.569164
09.54.32.271675,-0.01587722,0.9595953,5.442096,-18.05065,0.4593894,242.2439,47.50024,-122.2167,19.97369,0.9297373,-1.863646,-5.488018
09.54.32.311677,0.07357763,0.8201581,4.969335,-17.64008,-1.274245,253.673,47.50024,-122.2167,20.22196,0.731032,-1.96027,-5.380749
09.54.32.350679,0.1591548,0.638809,4.595147,-16.77968,-3.039082,264.2784,47.50024,-122.2167,20.48411,0.5652431,-2.053445,-5.284001
09.54.32.386681,0.2183477,0.4802443,4.186234,-15.58297,-4.694581,273.8885,47.50024,-122.2167,20.75928,0.4203715,-2.150417,-5.166068
09.54.32.427684,0.2514719,0.3556694,3.760893,-14.20782,-6.117791,282.2904,47.50023,-122.2167,21.04137,0.3038,-2.243022,-5.038479
09.54.32.462686,0.2954704,0.2302665,3.898671,-12.48037,-7.675008,291.0382,47.50023,-122.2167,21.33811,0.1551244,-2.325202,-5.023712
09.54.32.498688,0.3342711,0.159905,4.044553,-10.44248,-9.131539,299.8462,47.50023,-122.2167,21.63713,0.02058397,-2.38307,-5.007501
09.54.32.544690,0.3683951,0.2375496,4.202556,-8.106132,-10.11894,308.763,47.50023,-122.2167,21.93924,-0.09199293,-2.440724,-4.977832
09.54.32.582693,0.413408,0.3572492,4.389768,-5.322889,-10.52517,318.4785,47.50023,-122.2167,22.262,-0.1995599,-2.472849,-4.953056
09.54.32.624695,0.4680486,0.4642833,4.591398,-2.349478,-10.24562,328.4021,47.50023,-122.2167,22.5799,-0.2962267,-2.478146,-4.935874
09.54.32.662697,0.5264406,0.6105182,4.817533,0.8116617,-9.112506,338.9961,47.50022,-122.2167,22.90233,-0.37909,-2.46803,-4.920286
09.54.32.703699,0.5989419,0.7333872,5.062253,3.935216,-7.128572,350.1052,47.50022,-122.2167,23.21682,-0.4544821,-2.42692,-4.913045
09.54.32.745702,0.6672227,0.8340284,5.326558,6.852064,-4.266665,2.017054,47.50022,-122.2167,23.52555,-0.5240822,-2.370155,-4.905144
09.54.32.788704,0.7472302,0.907962,5.608664,9.356153,-0.5325888,14.94762,47.50022,-122.2167,23.82619,-0.586278,-2.276388,-4.903925
09.54.32.839707,0.8392037,0.9625599,5.898983,11.17806,4.01135,29.00954,47.50022,-122.2167,24.11371,-0.6405578,-2.144609,-4.908983
09.54.32.883710,0.9106768,1.006684,6.181647,11.9613,9.391377,44.77633,47.50021,-122.2167,24.39615,-0.6783766,-1.995169,-4.919183
09.54.32.927712,0.9904491,1.02652,6.429373,11.33698,14.95836,61.28144,47.50021,-122.2167,24.65177,-0.712865,-1.801588,-4.947389
09.54.32.969715,1.048106,1.033786,6.652108,9.158697,20.19274,78.2277,47.50021,-122.2167,24.87752,-0.7420034,-1.588158,-4.989217
09.54.33.009717,1.109169,1.023978,6.845375,5.58374,24.50445,95.17505,47.50021,-122.2167,25.06813,-0.7845417,-1.355447,-5.042612
09.54.33.061720,1.145723,0.9275703,6.997787,0.9251114,27.2988,111.8766,47.50021,-122.2167,25.22811,-0.8335307,-1.156953,-5.109709
09.54.33.118723,1.166927,0.8117785,7.110099,-4.642816,28.32,129.4115,47.50021,-122.2167,25.36518,-0.9130472,-0.9502711,-5.197863
09.54.33.167726,1.145801,0.4062723,7.156427,-10.52793,26.45108,147.7227,47.5002,-122.2167,25.48893,-1.008323,-0.8316839,-5.308773
09.54.33.211728,1.038838,-0.01369788,7.102448,-15.79506,21.59507,166.6499,47.5002,-122.2167,25.59489,-1.151581,-0.7018101,-5.424793
09.54.33.250731,0.8769814,-0.4531272,6.542798,-19.17969,14.63608,184.4845,47.5002,-122.2167,25.68269,-1.422672,-0.5909287,-5.51347
09.54.33.286733,0.6604875,-0.8296788,6.133729,-20.70867,6.620887,200.9862,47.50019,-122.2167,25.75647,-1.654511,-0.5145799,-5.573168
09.54.33.327735,0.4190826,-1.099021,5.742197,-20.65084,-1.443964,215.8276,47.50019,-122.2167,25.81761,-1.856466,-0.4466055,-5.60381
09.54.33.364737,0.2055121,-1.272462,5.254856,-19.32537,-9.142176,229.1698,47.50019,-122.2167,25.87162,-2.034648,-0.3963189,-5.598909
09.54.33.401739,0.0158303,-1.350241,4.755319,-17.17581,-15.89605,240.6272,47.50019,-122.2167,25.91508,-2.173963,-0.3261431,-5.581933
09.54.33.440742,-0.105027,-1.372196,4.303796,-14.4985,-21.67444,250.4295,47.50019,-122.2167,25.94717,-2.261432,-0.2456784,-5.578662
09.54.33.477744,-0.1943908,-1.347643,3.849613,-11.54649,-26.59779,258.886,47.50018,-122.2167,25.96465,-2.327202,-0.1316359,-5.577127
09.54.33.515746,-0.258279,-1.306548,3.410666,-8.586275,-30.71025,266.0272,47.50018,-122.2167,25.96406,-2.375832,0.009378609,-5.581446
09.54.33.556748,-0.2858246,-1.194065,3.515929,-5.102547,-34.14982,273.0968,47.50018,-122.2167,25.94424,-2.440609,0.1619109,-5.714273
09.54.33.594750,-0.3003093,-1.074251,3.608447,-1.069604,-36.90675,280.2427,47.50018,-122.2167,25.89856,-2.508878,0.3610854,-5.841311
09.54.33.636753,-0.3155835,-0.7278,3.689373,3.315377,-38.34541,287.3092,47.50018,-122.2167,25.83891,-2.595953,0.4728529,-5.973319
09.54.33.677755,-0.297705,-0.3991601,3.771009,8.073486,-38.48554,294.5742,47.50018,-122.2167,25.75929,-2.68624,0.6163207,-6.103186
09.54.33.722758,-0.2533278,-0.1081201,3.853639,13.02819,-37.32069,302.063,47.50017,-122.2167,25.65845,-2.777119,0.7745156,-6.22437
09.54.33.763760,-0.2151822,0.155788,3.930848,18.10996,-34.73745,310.1737,47.50017,-122.2167,25.53499,-2.885184,0.9162983,-6.344467
09.54.33.804762,-0.1608304,0.3809094,4.021791,23.00854,-30.73413,318.9129,47.50017,-122.2167,25.39331,-2.991166,1.045487,-6.468085
09.54.33.846765,-0.1197494,0.573557,4.132422,27.45338,-25.24676,328.5247,47.50016,-122.2167,25.2388,-3.104142,1.139039,-6.596234
09.54.33.892767,-0.06954687,0.7293994,4.271526,31.20586,-18.1934,339.3033,47.50016,-122.2167,25.07177,-3.21088,1.22146,-6.733246
09.54.33.936770,-0.009877248,0.8536191,4.449404,33.9699,-9.383425,351.6956,47.50016,-122.2167,24.88791,-3.311043,1.305444,-6.877802
09.54.33.975772,0.003991815,0.9506842,4.672506,35.07375,0.8447083,5.489769,47.50016,-122.2167,24.6967,-3.410878,1.342798,-7.030226
09.54.34.021775,0.0245508,0.9967957,4.939111,34.10518,11.42462,19.78003,47.50016,-122.2167,24.50139,-3.495107,1.39874,-7.175826
09.54.34.066777,0.05632234,1.009276,5.248882,30.78831,21.86599,34.51919,47.50015,-122.2167,24.28871,-3.562433,1.486873,-7.308939
09.54.34.110780,0.09570727,0.9954933,5.619685,25.02437,31.07626,48.8951,47.50015,-122.2167,24.05553,-3.613976,1.61681,-7.415932
09.54.34.155782,0.1492243,0.9619002,6.05439,16.96671,38.35434,62.60963,47.50014,-122.2167,23.79543,-3.64789,1.798236,-7.484581
09.54.34.198785,0.2118126,0.9230587,6.53276,6.850654,43.34774,75.91902,47.50014,-122.2167,23.49875,-3.659555,2.039621,-7.511242
09.54.34.240787,0.2594193,0.4335676,7.003458,-4.825944,44.57188,89.23218,47.50014,-122.2167,23.19188,-3.663032,2.111369,-7.588784
09.54.34.273789,0.2283074,-0.07133404,7.364493,-17.00784,41.63118,103.3088,47.50014,-122.2167,22.86658,-3.636761,2.267495,-7.666325
09.54.34.304791,0.1198949,-0.5015101,7.62365,-27.94482,34.57308,118.5532,47.50013,-122.2167,22.53636,-3.600444,2.465608,-7.749653
09.54.34.337793,-0.04577084,-0.8535668,7.781697,-36.60785,23.32651,136.0228,47.50013,-122.2167,22.19961,-3.562335,2.673106,-7.851521
09.54.34.373795,-0.2526587,-1.12657,7.849109,-42.02012,7.930216,156.4345,47.50013,-122.2167,21.84583,-3.535002,2.898444,-7.967746
09.54.34.435799,-0.7142465,-1.433237,7.633741,-40.03937,-26.37699,198.9921,47.50012,-122.2167,21.07005,-3.569386,3.394075,-8.179111
09.54.34.509803,-1.121312,-1.472999,7.080186,-26.32489,-48.50506,229.0006,47.50012,-122.2167,20.22297,-3.701715,3.933357,-8.22356
09.54.34.554805,-1.211092,-1.443841,6.628643,-17.42361,-55.39905,240.3655,47.50011,-122.2167,19.73936,-3.748775,4.1294,-8.249112
09.54.34.602808,-1.26385,-1.388802,6.160827,-7.737554,-60.28666,250.403,47.50011,-122.2167,19.18618,-3.798195,4.414037,-8.183763
09.54.34.643810,-1.246169,-1.325118,5.753368,2.461059,-63.44604,259.6033,47.50011,-122.2167,18.55267,-3.819073,4.747567,-8.082501
09.54.34.685813,-1.222863,-1.280712,5.334527,12.22215,-65.05666,267.9607,47.50011,-122.2167,17.86813,-3.835852,5.109014,-7.89741
09.54.34.730815,-1.20654,-1.245693,4.943393,21.39695,-65.36948,276.0527,47.50011,-122.2167,17.12858,-3.830857,5.471526,-7.678194
09.54.34.773818,-1.192202,-0.803638,4.595609,30.01476,-63.40192,284.4612,47.5001,-122.2167,16.34386,,,
